OTU	fungi.Grass.BOGR.1	fungi.mock2	fungi.Ecotone.LATR.8	fungi.SPEGAR.PLJA.4B	fungi.SPEGAR.BOER.4A	fungi.Ecotone.PLJA.8	fungi.Ecotone.PLJA.1	fungi.SPEGAR.PLJA.3A	fungi.Grass.BOER.4	fungi.SPEGAR.ARPU.2A	fungi.SPEGAR.PLJA.2B	fungi.Grass.BOER.7	fungi.SPEGAR.BOER.1A	fungi.SPEGAR.BOGR.3B	fungi.Ecotone.LATR.5	fungi.SPEGAR.BOER.2B	fungi.Grass.PLJA.6	fungi.Shrub.LATR.8	fungi.SPEGAR.PLJA.1A	fungi.SPEGAR.BOER.4B	fungi.Grass.BOGR.7	fungi.Ecotone.BOER.4	fungi.Ecotone.BOER.7	fungi.Ecotone.PLJA.5	fungi.Ecotone.LATR.4	fungi.SPEGAR.ARPU.1A	fungi.SPEGAR.BOGR.2B	fungi.SPEGAR.BOGR.1B	fungi.SPEGAR.ARPU.1B	fungi.Grass.PLJA.5	fungi.Grass.PLJA.1	fungi.Grass.BOGR.4	fungi.SPEGAR.ARPU.4A	fungi.Ecotone.PLJA.3	fungi.Shrub.LATR.3	fungi.Grass.BOGR.5	fungi.SPEGAR.PLJA.4A	fungi.SPEGAR.BOER.2A	fungi.Ecotone.BOER.3	fungi.Ecotone.BOER.8	fungi.Ecotone.LATR.6	fungi.Grass.BOER.6	fungi.Grass.PLJA.2	fungi.Shrub.LATR.7	fungi.Shrub.LATR.5	fungi.SPEGAR.ARPU.3B	fungi.SPEGAR.BOER.1B	fungi.Grass.BOER.5	fungi.Ecotone.LATR.2	fungi.SPEGAR.BOGR.4B	fungi.Ecotone.LATR.3	fungi.SPEGAR.ARPU.2B	fungi.Shrub.LATR.6	fungi.Ecotone.BOER.2	fungi.Ecotone.LATR.7	fungi.Ecotone.PLJA.7	fungi.SPEGAR.ARPU.4B	fungi.SPEGAR.BOGR.3A	fungi.SPEGAR.PLJA.3B	fungi.Grass.BOGR.3	fungi.Shrub.LATR.2	fungi.SPEGAR.PLJA.2A	fungi.Shrub.LATR.4	fungi.Ecotone.BOER.1	fungi.Ecotone.BOER.5	fungi.Grass.PLJA.7	fungi.SPEGAR.BOER.3B	fungi.Grass.BOER.2	fungi.SPEGAR.BOGR.2A	fungi.Grass.BOGR.8	fungi.Grass.BOGR.6	fungi.Ecotone.BOER.6	fungi.Grass.PLJA.8	fungi.SPEGAR.PLJA.1B	fungi.Grass.BOGR.2	fungi.mock1	fungi.Grass.BOER.8	fungi.Grass.PLJA.3	fungi.SPEGAR.BOGR.4A	fungi.Shrub.LATR.1	fungi.SPEGAR.BOGR.1A	fungi.Grass.BOER.3	fungi.Ecotone.LATR.1	fungi.Ecotone.PLJA.6	fungi.Ecotone.PLJA.2	fungi.Grass.BOER.1	fungi.SPEGAR.BOER.3A	fungi.Ecotone.PLJA.4	fungi.Grass.PLJA.4	fungi.SPEGAR.ARPU.3A	taxonomy	Taxon	Taxon Level	Trophic Mode	Guild	Growth Morphology	Trait	Confidence Ranking	Notes	Citation/Source
OTU1592	0	0	0	0	0	0	0	5.794100323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.744774742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.3400),c:Agaricomycetes(0.2900),o:Spizellomycetales(0.2300),f:Spizellomycetaceae(0.2300),g:Spizellomyces(0.2300),s:Spizellomyces_acuminatus_SH183654.07FU(0.2300)"	Spizellomyces	13	Pathotroph-Saprotroph	Plant Pathogen-Undefined Parasite-Undefined Saprotroph	Microfungus	NULL	Probable	Pollen degrader; Common in the soil and also as parasites of a range of soil organisms and plants (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Tedersoo L, et al. 2014. Science 346:1256688'
OTU2292	5.448344298	0	0	0	0	0	0	3.089821793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.2000),c:Agaricomycetes(0.1600),o:Rhizophydiales(0.1000),f:Globomycetaceae(0.0700),g:Globomyces(0.0700),s:Homolaphlyctis_polyrhiza_SH476089.07FU(0.0300)"	-	-	-	-	-	-	-	Unassigned	-
OTU2092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.646696972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.889604284	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Glomeromycota(0.9800),c:Glomeromycetes(0.8100),o:Glomerales(0.8100),f:Glomeraceae(0.8100),g:Rhizophagus(0.3700),s:Rhizophagus_intraradices_SH001096.07FU(0.0200)"	Rhizophagus	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Redecker D, et al. 2013. Mycorrhiza 23:515-531'
OTU2794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.609539928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.923342762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.7100),c:Agaricomycetes(0.6700),o:Cantharellales(0.2300),f:Ceratobasidiaceae(0.2200),g:Thanatephorus(0.1800),s:Thanatephorus_cucumeris_SH490240.07FU(0.1800)"	Thanatephorus	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.253322615	0	0	0	0	0	0	0	0	0	0	0	0	3.269510885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Glomeromycota(1.0000),c:Glomeromycetes(1.0000),o:Glomerales(1.0000),f:Claroideoglomeraceae(0.6400),g:Claroideoglomus(0.2000),s:Claroideoglomus_claroideum_SH209003.07FU(0.0200)"	Claroideoglomus	13	Symbiotroph	Arbuscular Mycorrhizal	NULL	NULL	Highly Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU2236	0	0	0	0	4.07788185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44439834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(0.9900),p:Basidiomycota(0.6800),c:Agaricomycetes(0.6500),o:Agaricales(0.2700),f:Thelephoraceae(0.1000),g:Mortierella(0.0900),s:Mortierella_lignicola_SH185199.07FU(0.0600)"	Mortierella	13	Saprotroph-Symbiotroph	Endophyte-Soil Saprotroph-Undefined Saprotroph	Microfungus	NULL	Probable	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Tedersoo L, et al. 2014. Science 346:1256688'
OTU1423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.508322536	0	0	0	0	0	6.003912061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(0.9900),p:Basidiomycota(0.3900),c:Agaricomycetes(0.3800),o:Mortierellales(0.1600),f:Mortierellaceae(0.1600),g:Mortierella(0.1600),s:Mortierella_epigama_SH010315.07FU(0.1100)"	Mortierella	13	Saprotroph-Symbiotroph	Endophyte-Soil Saprotroph-Undefined Saprotroph	Microfungus	NULL	Probable	Saprobic in soil and thus frequenctly isolated from soil and material contaminated with soil such as hay or rotten silage and spoil tips (Cannon & Kirk 2007)	b'Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Tedersoo L, et al. 2014. Science 346:1256688'
OTU4972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.345635613	0	0	0	0	0	0	0	2.799423431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.365578865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.8200),c:Agaricomycetes(0.8000),o:Cantharellales(0.8000),f:Ceratobasidiaceae(0.8000),g:Thanatephorus(0.4400),s:Thanatephorus_cucumeris_SH218689.07FU(0.1600)"	Thanatephorus	13	Pathotroph	Plant Pathogen	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU2447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.373629984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.136541294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.0100),c:Lecanoromycetes(0.0100),o:Lecanorales(0.0100),f:Ramalinaceae(0.0100),g:Toninia(0.0100),s:Toninia_physaroides_SH526329.07FU(0.0100)"	Toninia	13	Symbiotroph	Lichenized	Thallus	NULL	Highly Probable	NULL	b'Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)'
OTU2388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.840778149	0	0	0	0	0	0	0	0	0	0	4.665643771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.4300),c:Sordariomycetes(0.2400),o:Microascales(0.0900),f:Pyronemataceae(0.0500),g:Trichoderma(0.0400),s:Ceratocystis_grandicarpa_SH643880.07FU(0.0300)"	Ceratocystis	13	Pathotroph-Saprotroph	Plant Pathogen-Wood Saprotroph	Microfungus	Soft Rot	Probable	NULL	b'Nilsson T. 1973. Studies on wood degradation and cellulolytic activity of microfungi. No. 104; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:125688'
OTU1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.304711156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.197504672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Mucoromycota(0.9900),c:Mucoromycetes(0.9900),o:Mucorales(0.9900),f:Syncephalastraceae(0.9900),g:Syncephalastrum(0.9900),s:Syncephalastrum_racemosum_SH199191.07FU(0.5300)"	Syncephalastrum	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU4977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.069031371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.430401173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(1.0000),o:Sordariales(1.0000),f:Chaetomiaceae(1.0000),g:Chaetomium(0.0400),s:Chaetomium_brasiliense_SH195310.07FU(0.0400)"	Chaetomium	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Epiphyte-Plant Saprotroph-Wood Saprotroph	Microfungus	Soft Rot	Possible	Saprobic, acting as key decay organisms of plant materials and plant-derived commodities (Cannon & Kirk 2007); Epiphyte detection method-culture (Massimo et al. 2015); Endophyte detection method-culture (Busby et al. 2016, David et al. 2016); Likely opportunistic human pathogen (Irinyi et al. 2015)	b'Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge; Bills GF, et al. 2013. Current Opinion in microbiology, 16:549-565; Tedersoo L, et al. 2014. Science 346:1256688; Irinyi L, et al. 2015. Medical Mycology 53:313-337; Massimo NC, et al. 2015. Microbial Ecology 70:61-76; Busby PE, et al. 2016. New Phytologist 209:1681-1692; David AS, et al. 2016. Microbial Ecology 71:912-926'
OTU2099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.654218714	0	0	0	0	0	0	4.8351437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Kickxellomycota(1.0000),c:Kickxellomycetes(1.0000),o:Kickxellales(1.0000),f:Kickxellaceae(0.9100),g:Ramicandelaber(0.9100),s:Ramicandelaber_taiwanensis_SH184018.07FU(0.1200)"	Ramicandelaber	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU2692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.71455931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.772500762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Chytridiomycota(0.4500),c:Agaricomycetes(0.2700),o:Agaricales(0.1400),f:Alphamycetaceae(0.1100),g:Betamyces(0.1100),s:Phaeocollybia_olivacea_SH182209.07FU(0.0200)"	Phaeocollybia	13	Symbiotroph	Ectomycorrhizal	NULL	NULL	Possible	NULL	b'http://mycorrhizas.info/ecmf.html'
OTU2534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.617777438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.865493027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9900),c:Dothideomycetes(0.9500),o:Pleosporales(0.9300),f:Pleosporaceae(0.7100),g:Neocamarosporium(0.2400),s:Setosphaeria_monoceras_SH489383.07FU(0.1200)"	Setosphaeria	13	Pathotroph	Plant Pathogen	NULL	NULL	Higly Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU2390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.591541064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8828206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Eurotiomycetes(1.0000),o:Verrucariales(0.9700),f:Verrucariaceae(0.9700),g:Placidium(0.9700),s:Placidium_lacinulatum_var._erythrostratum_SH028213.07FU(0.8100)"	Placidium	13	Symbiotroph	Lichenized	Thallus	NULL	Highly Probable	NULL	b'Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)'
OTU1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3582801	0	0	0	0	0	0	0	0	0	0	0	6.114010352	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9900),c:Eurotiomycetes(0.9900),o:Chaetothyriales(0.9900),f:Herpotrichiellaceae(0.3700),g:Cladophialophora(0.2300),s:Cladophialophora_subtilis_SH196389.07FU(0.1500)"	Cladophialophora	13	Saprotroph	Undefined Saprotroph	Facultative Yeast	NULL	Probable	NULL	b'James TY, et al. 2006. Nature 443:818-822'
OTU1232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.455121371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Polyporales(0.0400),f:Polyporaceae(0.0200),g:Grammothele(0.0200),s:Xenasmatella_borealis_SH192739.07FU(0.0100)"	Xenasmatella	13	Saprotroph	Undefined Saprotroph	NULL	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688)'
OTU2559	0	4.094643643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.360139703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(0.9900),c:Sordariomycetes(0.9800),o:Xylariales(0.9700),f:Xylariaceae(0.9600),g:Muscodor(0.0300),s:Muscodor_suthepensis_SH195940.07FU(0.0300)"	Muscodor	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU2094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.317447182	0	0	0	0	0	0	0	0	4.136538496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.6900),c:Agaricomycetes(0.6300),o:Agaricales(0.2600),f:Inocybaceae(0.1000),g:Inocybe(0.1000),s:Cystangium_sessile_SH004145.07FU(0.0300)"	Cystangium	13	Symbiotroph	Ectomycorrhizal	Gasteroid	Hypogeous	Highly Probable	Common name - false truffle	b'Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45; Tedersoo L, et al. 2010. Mycorrhiza 20:217-263; http://mycorrhizas.info/ecmf.html'
OTU2066	0	0	0	0	0	0	0	0	0	4.718426239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.727783686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.4700),c:Agaricomycetes(0.4100),o:Agaricales(0.1800),f:Boletaceae(0.0700),g:Benjaminiella(0.0700),s:Benjaminiella_multispora_SH208840.07FU(0.0700)"	Benjaminiella	13	Saprotroph	Undefined Saprotroph	NULL	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.442603766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(0.9600),p:Ascomycota(0.6300),c:Pezizomycetes(0.4200),o:Pezizales(0.4200),f:Pezizaceae(0.3900),g:Toninia(0.1400),s:Toninia_physaroides_SH526329.07FU(0.1400)"	Toninia	13	Symbiotroph	Lichenized	Thallus	NULL	Highly Probable	NULL	b'Esslinger TL. 2014. North Dakota State University (http://www.ndsu.edu/pubweb/~esslinge/chcklst/chcklst7.htm)'
OTU3059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.624559936	0	0	0	0	0	0	0	0	0	2.311343213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.502174432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(0.9800),p:Basidiomycota(0.5900),c:Agaricomycetes(0.4500),o:Agaricales(0.1400),f:Ustilaginaceae(0.0700),g:Rhodotorula(0.0400),s:Farysia_chardoniana_SH030302.07FU(0.0300)"	Farysia	13	Pathotroph	Plant Pathogen	Facultative Yeast	NULL	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU2270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.646043438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77756421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Agaricales(0.9900),f:Agaricaceae(0.9400),g:Tulostoma(0.8300),s:Lepiota_sanguineofracta_SH216865.07FU(0.0300)"	Lepiota	13	Saprotroph	Soil Saprotroph	Agaricoid	NULL	Probable	NULL	b'Grgurinovic CA, Simpson JA. 2001. Fungal Diversity 8:97-127; Tedersoo L, et al. 2014. Science 346:1256688'
OTU3351	0	3.882491857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.539710857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(1.0000),o:Xylariales(1.0000),f:Xylariaceae(1.0000),g:Hypoxylon(1.0000)"	-	-	-	-	-	-	-	Unassigned	-
OTU3081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83837246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.583028728	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.6000),c:Agaricomycetes(0.5500),o:Agaricales(0.1700),f:Hymenochaetaceae(0.0900),g:Asterodon(0.0800),s:Asterodon_ferruginosus_SH533922.07FU(0.0800)"	Asterodon	13	Saprotroph	Undefined Saprotroph	Corticioid	White Rot	Probable	NULL	b'Tedersoo L, et al. 2014. Science 346:1256688'
OTU2470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.827685234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.583028728	0	0	"d:Fungi(1.0000),p:Basidiomycota(0.5200),c:Agaricomycetes(0.4800),o:Boletales(0.2300),f:Boletaceae(0.1200),g:Scleroderma(0.0700),s:Fusarium_chlamydosporum_SH456118.07FU(0.0500)"	Fusarium	13	Pathotroph-Saprotroph	Plant Pathogen-Soil Saprotroph-Wood Saprotroph	NULL	Soft Rot	Possible	NULL	b'Duncan CG, Eslyn WE. 1966. Mycologia 58:642-664; Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Tedersoo L, et al. 2014. Science 346:1256688; Schroers et al. 2016. Mycologia 108:806-819.'
OTU2604	0	4.268270536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.140806533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"d:Fungi(1.0000),p:Ascomycota(1.0000),c:Sordariomycetes(1.0000),o:Coniochaetales(0.9700),f:Coniochaetaceae(0.9700),g:Coniochaeta(0.8900),s:Coniochaeta_ligniaria_SH020889.07FU(0.8900)"	Coniochaeta	13	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph	Microfungus	NULL	Possible	NULL	b'Bell A. 1983. Dung Fungi: An Illustrated Guide to Coprophilous Fungi in New Zealand. Victoria University Press, Wellington; Damm U, et al. 2010. Persoonia 24:60-80; Costa IPMW, et al. 2012. Mycotaxon 119:26; Tedersoo L, et al. 2014. Science 346:1256688 (doi:10.1126/science.1256688); Irinyi L, et al. 2015. Medical Mycology 53:313-337; Lawrey JD, Diederich P. 2016. URL: http://www.lichenicolous.net [24 May 2017]'
