OTU,PROTAX
OTU4192,"Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothioraceae,Hormonema_8562,unk"
OTU4299,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU4321,"Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Microascus_3153,unk"
OTU4330,"Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Septoria_9894,unk"
OTU4369,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma_2933,unk"
OTU4404,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Montagnulaceae,Paraconiothyrium_500080,unk"
OTU4450,"Fungi,Basidiomycota,Agaricomycetes"
OTU4471,"Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia_8831,unk"
OTU4524,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria_3951,unk"
OTU4557,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma_813272,unk"
OTU4562,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella_18378,unk"
OTU4575,"Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta_1209,unk"
OTU4585,"Fungi,Ascomycota,unk"
OTU4644,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU4662,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU4697,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza_3859,unk"
OTU493,"Fungi,Ascomycota,Dothideomycetes"
OTU90,"Fungi,Basidiomycota,Agaricomycetes"
OTU1122,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus_346,unk"
OTU134,"Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Amauroascus_152,unk"
OTU148,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU1798,"Fungi,Zygomycota,unk"
OTU1829,"Fungi,Ascomycota,Sordariomycetes"
OTU2000,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU2145,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria_2800,unk"
OTU2842,"Fungi,Ascomycota,unk"
OTU3050,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU3315,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella_1548,unk"
OTU3357,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Crepidotus_17403,unk"
OTU3376,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_4363,unk"
OTU3405,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium_9257,Penicillium_ilerdanum_113024"
OTU3424,"Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium_7297,unk"
OTU3432,"Fungi,Ascomycota,unk"
OTU3466,"Fungi,Basidiomycota,unk"
OTU3578,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU3674,"Fungi,Basidiomycota,Agaricomycetes"
OTU3692,"Fungi,Basidiomycota,Agaricomycetes"
OTU3740,"Fungi,Ascomycota,Dothideomycetes,dummy_order_Eremomycetaceae,Eremomycetaceae,Arthrographis_7222,unk"
OTU3744,"Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Powellomycetaceae,Powellomyces_27628,unk"
OTU3762,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota_17938,unk"
OTU3767,"Fungi,Ascomycota,unk"
OTU3819,"Fungi,Ascomycota,Dothideomycetes"
OTU3839,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Flavomyces_810758,Flavomyces_fulophazii_810759"
OTU3868,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,dummy_family_Dictyosporium,Dictyosporium_8001,unk"
OTU3883,"Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Crocicreas_1294,unk"
OTU3965,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU4043,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU4072,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4111,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria_1562,unk"
OTU417,"Fungi,Ascomycota,unk"
OTU4199,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU4250,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Coniothyriaceae,Coniothyrium_7765,unk"
OTU4341,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU4402,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Stagonospora_10056,unk"
OTU4438,"Fungi,Ascomycota,unk"
OTU4444,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus_17367,unk"
OTU4474,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU4513,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta_7239,unk"
OTU4559,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia_7847,unk"
OTU4624,"Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Hymenoscyphus_2418,unk"
OTU4638,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Keissleriella_2553,unk"
OTU4640,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pleospora_4233,Pleospora_bjoerlingii_337192"
OTU4648,"Fungi,Basidiomycota,Agaricomycetes"
OTU4656,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lycoperdon_19207,unk"
OTU4683,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,Aspergillus_fumigatus_211776"
OTU4707,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU4745,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota_17938,unk"
OTU4772,"Fungi,Ascomycota,Dothideomycetes"
OTU4799,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Geopyxis_2053,Geopyxis_carbonaria_180156"
OTU4800,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU4831,"Fungi,Ascomycota,unk"
OTU552,"Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Phyllostictaceae,Phyllosticta_9384,unk"
OTU953,"Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,dummy_family_Candida,Candida_7487,unk"
OTU1118,"Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium_16187,unk"
OTU1196,"Fungi,Basidiomycota,unk"
OTU1410,"Fungi,Zygomycota,dummy_class_Mucorales,Mucorales,Cunninghamellaceae,Cunninghamella_20150,Cunninghamella_septata_474189"
OTU1425,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,Claroideoglomus_542406,unk"
OTU2172,"Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Corticium_17387,unk"
OTU2249,"Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Capronia_815,unk"
OTU248,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU302,"Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza_3859,unk"
OTU314,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Cryptococcus_11060,unk"
OTU3230,"Fungi,Ascomycota,dummy_class_Retroconis,dummy_order_Retroconis,dummy_family_Retroconis,Retroconis_11181,unk"
OTU3435,"Fungi,Basidiomycota,unk"
OTU3746,"Fungi,Ascomycota,unk"
OTU3755,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris_7375,unk"
OTU3759,"Fungi,Basidiomycota,Agaricomycetes"
OTU3763,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,dummy_family_Myrothecium,Myrothecium_9049,Myrothecium_cinctum_211100"
OTU3772,"Fungi,Basidiomycota,unk"
OTU3822,"Fungi,Basidiomycota,unk"
OTU3826,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU3849,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU3855,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU3856,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,dummy_family_Acremonium,Acremonium_7028,unk"
OTU3864,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia_7847,unk"
OTU3870,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU3967,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU3979,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe_17357,unk"
OTU399,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,dummy_family_Sarocladium,Sarocladium_9790,Sarocladium_implicatum_807946"
OTU4003,"Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia_8831,unk"
OTU4021,"Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago_16391,Ustilago_maydis_169566"
OTU4045,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia_7847,unk"
OTU4046,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Darksidea_810760,unk"
OTU4063,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe_17357,Conocybe_deliquescens_521941"
OTU4082,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU4095,"Fungi,Ascomycota,unk"
OTU4097,"Fungi,Ascomycota,unk"
OTU4106,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora_4284,unk"
OTU4112,"Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Microascus_3153,Microascus_intricatus_809211"
OTU4124,"Fungi,Ascomycota,unk"
OTU4154,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU4184,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora_4284,unk"
OTU4204,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4259,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Epicoccum_8188,unk"
OTU4268,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU4297,"Fungi,Basidiomycota,unk"
OTU4315,"Fungi,Ascomycota,unk"
OTU4332,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU4348,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU4361,"Fungi,Ascomycota,unk"
OTU4419,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4433,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4439,"Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia_3626,unk"
OTU4482,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella_1548,unk"
OTU4568,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,Chaetomium_funicola_172830"
OTU4583,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lophiostomataceae,Lophiostoma_2933,unk"
OTU4590,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Marasmiellus_18016,unk"
OTU4603,"Fungi,Ascomycota,unk"
OTU4604,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4606,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU466,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU4668,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora_4284,unk"
OTU4677,"Fungi,Ascomycota,unk"
OTU4684,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4700,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormia_5169,unk"
OTU4705,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4748,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora_4284,unk"
OTU4750,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU4761,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU477,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma_19339,unk"
OTU4795,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis_17366,unk"
OTU4819,"Fungi,Ascomycota,unk"
OTU4823,"Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Auxarthron_468,unk"
OTU4832,"Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Gibberella_2058,unk"
OTU494,"Fungi,Ascomycota,unk"
OTU737,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Lepiota_17938,unk"
OTU1188,"Fungi,Ascomycota,dummy_class_Calcarisporiella,dummy_order_Calcarisporiella,dummy_family_Calcarisporiella,Calcarisporiella_7464,unk"
OTU150,"Fungi,Ascomycota,dummy_class_Scolecobasidium,dummy_order_Scolecobasidium,dummy_family_Scolecobasidium,Scolecobasidium_9840,unk"
OTU2290,"Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia_3626,unk"
OTU3023,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Inocybaceae,Crepidotus_17403,unk"
OTU3281,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU3293,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora_4284,unk"
OTU334,"Fungi,Basidiomycota,Agaricomycetes,Corticiales,Corticiaceae,Corticium_17387,unk"
OTU3439,"Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Chionosphaeraceae,Kurtzmanomyces_11247,Kurtzmanomyces_shapotouensis_804959"
OTU3441,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria_2800,unk"
OTU3469,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU3613,"Fungi,Ascomycota,unk"
OTU3860,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria_2800,unk"
OTU4083,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4103,"Fungi,Ascomycota,Sordariomycetes,Diaporthales,Schizoparmaceae,Pilidiella_9394,unk"
OTU4115,"Fungi,Basidiomycota,unk"
OTU4121,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Stagonospora_10056,unk"
OTU4130,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Epicoccum_8188,unk"
OTU4138,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4186,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella_18378,unk"
OTU4224,"Fungi,Basidiomycota,unk"
OTU4273,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_4363,unk"
OTU4275,"Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia_9725,unk"
OTU4285,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis_17366,unk"
OTU4303,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU4336,"Fungi,Ascomycota,unk"
OTU4366,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU437,"Fungi,Ascomycota,Leotiomycetes,Helotiales,Chaetomellaceae,Chaetomella_7575,Chaetomella_raphigera_163400"
OTU4372,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Stropharia_18613,unk"
OTU4411,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora_4284,unk"
OTU4420,"Fungi,Basidiomycota,unk"
OTU4459,"Fungi,Ascomycota,unk"
OTU4460,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora_4284,unk"
OTU4462,"Fungi,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypa_1950,unk"
OTU4463,"Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium_17260,unk"
OTU4475,"Fungi,Ascomycota,unk"
OTU4510,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Mycenaceae,Mycena_18084,unk"
OTU4528,"Fungi,Ascomycota,unk"
OTU4533,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus_17367,unk"
OTU4538,"Fungi,Basidiomycota,unk"
OTU4539,"Fungi,Ascomycota,Dothideomycetes"
OTU4543,"Fungi,Ascomycota,unk"
OTU4547,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Sphaerellopsis_9976,unk"
OTU4558,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Coprinus_17367,unk"
OTU4565,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU4582,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4629,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Montagnulaceae,Montagnula_3265,unk"
OTU4654,"Fungi,Ascomycota,unk"
OTU4680,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria_2800,unk"
OTU4682,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Ascochyta_7239,unk"
OTU4689,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Diademaceae,Comoclathris_1198,unk"
OTU4699,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Keissleriella_2553,unk"
OTU4711,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Preussia_4363,unk"
OTU4723,"Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia_9725,unk"
OTU4725,"Fungi,Zygomycota,dummy_class_Mucorales,Mucorales,Rhizopodaceae,Rhizopus_20487,Rhizopus_microsporus_177331"
OTU4744,"Fungi,Ascomycota,unk"
OTU4755,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,dummy_family_Mycocentrospora,Mycocentrospora_9021,unk"
OTU4756,"Fungi,Ascomycota,unk"
OTU4762,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria_3951,unk"
OTU4764,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU4784,"Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Ustilago_16391,Ustilago_turcomanica_124295"
OTU4786,"Fungi,Basidiomycota,Agaricomycetes"
OTU4811,"Fungi,Basidiomycota,unk"
OTU4812,"Fungi,Ascomycota,Leotiomycetes,Helotiales,Rutstroemiaceae,Rutstroemia_4806,unk"
OTU4828,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria_2800,unk"
OTU543,"Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia_9725,unk"
OTU570,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Omphalotaceae,Marasmiellus_18016,unk"
OTU666,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,unk"
OTU710,"Fungi,Ascomycota,unk"
OTU776,"Fungi,Chytridiomycota,Chytridiomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces_20543,unk"
OTU799,"Fungi,Zygomycota,dummy_class_Mortierellales,Mortierellales,Mortierellaceae,Mortierella_20345,unk"
OTU899,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Septoglomus_518436,unk"
OTU1083,"Fungi,Ascomycota,unk"
OTU111,"Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma_17639,unk"
OTU1150,"Fungi,Basidiomycota,unk"
OTU1158,"Fungi,Glomeromycota,unk"
OTU1247,"Fungi,Zygomycota,dummy_class_Mucorales,Mucorales,Mucoraceae,Actinomucor_20013,Actinomucor_elegans_292136"
OTU1312,"Fungi,Ascomycota,Leotiomycetes,dummy_order_Myxotrichaceae,Myxotrichaceae,Oidiodendron_9141,unk"
OTU1365,"Fungi,Basidiomycota,Cystobasidiomycetes,dummy_order_Buckleyzymaceae,Buckleyzymaceae,Buckleyzyma_813127,unk"
OTU1459,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU1511,"Fungi,Basidiomycota,unk"
OTU1546,"Fungi,Ascomycota,Sordariomycetes,Melanosporales,Ceratostomataceae,Harzia_8458,unk"
OTU1586,"Fungi,Basidiomycota,unk"
OTU1608,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleraceae,Genolevuria_813329,Genolevuria_armeniaca_813331"
OTU1647,"Fungi,Ascomycota,dummy_class_Knufia,dummy_order_Knufia,dummy_family_Knufia,Knufia_27605,Knufia_petricola_804097"
OTU1648,"Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Emmonsia_8151,unk"
OTU1652,"Fungi,Basidiomycota,unk"
OTU1674,"Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,Helicosporium_8484,unk"
OTU1749,"Fungi,Ascomycota,Pezizomycetes"
OTU1785,"Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,Suillus_18623,Suillus_pungens_339863"
OTU190,"Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon_2456,unk"
OTU1911,"Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe_17357,unk"
OTU1933,"Fungi,Ascomycota,Dothideomycetes,Botryosphaeriales,Phyllostictaceae,Phyllosticta_9384,unk"
OTU1943,"Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Hypoxylon_2456,unk"
OTU1998,"Fungi,Ascomycota,unk"
OTU2030,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Thielavia_5450,unk"
OTU2038,"Fungi,Ascomycota,unk"
OTU2060,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU2125,"Fungi,Ascomycota,dummy_class_Knufia,dummy_order_Knufia,dummy_family_Knufia,Knufia_27605,Knufia_peltigerae_803681"
OTU2169,"Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Thanatephorus_18639,unk"
OTU2182,"Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Pseudocercospora_9559,unk"
OTU2235,"Fungi,Basidiomycota,Agaricomycetes"
OTU2302,"Fungi,Ascomycota,Leotiomycetes,Helotiales,dummy_family_Leptodontidium,Leptodontidium_8745,unk"
OTU2307,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Sagenomella_9773,unk"
OTU2357,"Fungi,Basidiomycota,Wallemiomycetes,Wallemiales,Wallemiaceae,Wallemia_10428,Wallemia_sebi_325537"
OTU2451,"Fungi,Basidiomycota,unk"
OTU2587,"Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma_813272,unk"
OTU2703,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU2953,"Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Aspergillus_7248,unk"
OTU3067,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria_7106,unk"
OTU3169,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU3239,"Fungi,Ascomycota,Leotiomycetes,dummy_order_Scytalidium,dummy_family_Scytalidium,Scytalidium_9862,Scytalidium_sphaerosporum_515402"
OTU329,"Fungi,Zygomycota,dummy_class_Mucorales,Mucorales,Umbelopsidaceae,Umbelopsis_10350,Umbelopsis_vinacea_115505"
OTU3300,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus_20244,unk"
OTU3359,"Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta_1209,unk"
OTU3368,"Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus_20482,unk"
OTU339,"Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Muscodor_28513,unk"
OTU3393,"Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiales,Cystobasidiaceae,Cystobasidium_17446,unk"
OTU3444,"Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia_3626,unk"
OTU3565,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU3589,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
OTU3599,"Fungi,Ascomycota,Dothideomycetes"
OTU3600,"Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Phoma_9358,unk"
OTU3659,"Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium_953,unk"
